id_student,highest_education,age_band,num_of_prev_attempts,studied_credits,average_score,assessment_count,total_clicks,unique_resources,active_days,engagement_score,performance_score,performance_level,engagement_level,average_score_normalized,assessment_count_normalized,total_clicks_normalized,unique_resources_normalized,active_days_normalized,studied_credits_normalized,num_of_prev_attempts_normalized
41060,HE Qualification,0-35,0,60,82.81818181818181,11,411,71,34,4.758013593891451,82.81818181818181,High,Medium,0.8281818181818181,0.39285714285714285,0.014363096278175782,0.1226252158894646,0.11888111888111888,0.048,0.0
41414,Lower Than A Level,0-35,0,30,80.0,9,965,50,66,5.190221009319594,80.0,High,Medium,0.8,0.32142857142857145,0.03372357155338109,0.08635578583765112,0.23076923076923078,0.0,0.0
41489,Lower Than A Level,0-35,0,60,0.0,0,53,14,6,2.9917817236729665,0.0,Low,Low,0.0,0.0,0.00185217543246549,0.024179620034542316,0.02097902097902098,0.048,0.0
41547,A Level or Equivalent,0-35,0,60,61.6,5,1007,76,61,5.3075713215221585,61.6,Medium,Medium,0.616,0.17857142857142858,0.03519133321684431,0.13126079447322972,0.21328671328671328,0.048,0.0
42552,A Level or Equivalent,0-35,0,90,71.0,12,5079,182,138,6.456414642020645,71.0,Medium,High,0.71,0.42857142857142855,0.17749432116023064,0.3143350604490501,0.4825174825174825,0.096,0.0
42616,Lower Than A Level,35-55,0,60,80.25,12,4093,163,163,6.386830963183013,80.25,High,High,0.8025,0.42857142857142855,0.14303686877511795,0.2815198618307427,0.5699300699300699,0.048,0.0
42638,HE Qualification,35-55,0,60,72.38461538461539,13,11845,223,252,7.035408876909532,72.38461538461539,Medium,High,0.7238461538461539,0.4642857142857143,0.41394373580290056,0.385146804835924,0.8811188811188811,0.048,0.0
42668,Lower Than A Level,35-55,1,120,78.66666666666667,12,2839,150,108,6.093212048175321,78.66666666666667,Medium,High,0.7866666666666667,0.42857142857142855,0.099213699108859,0.25906735751295334,0.3776223776223776,0.144,0.16666666666666666
42746,HE Qualification,35-55,0,60,94.57142857142856,21,10673,406,219,7.130958682296043,94.57142857142856,High,High,0.9457142857142855,0.75,0.3729861960510222,0.7012089810017271,0.7657342657342657,0.048,0.0
42818,Lower Than A Level,0-35,0,180,39.0,1,200,21,20,3.9619914305481516,39.0,Low,Medium,0.39,0.03571428571428571,0.006989341254586755,0.03626943005181347,0.06993006993006994,0.24,0.0
43011,Lower Than A Level,0-35,2,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.3333333333333333
43273,HE Qualification,35-55,0,90,76.0,12,1862,112,66,5.691601479671628,76.0,Medium,Medium,0.76,0.42857142857142855,0.0650707670802027,0.19343696027633853,0.23076923076923078,0.096,0.0
43284,Lower Than A Level,0-35,2,180,71.44444444444444,9,847,107,96,5.474204916005042,71.44444444444444,Medium,Medium,0.7144444444444444,0.32142857142857145,0.029599860213174907,0.1848013816925734,0.3356643356643357,0.24,0.3333333333333333
43430,A Level or Equivalent,35-55,0,60,86.58333333333333,12,5693,209,158,6.583670827016503,86.58333333333333,High,High,0.8658333333333332,0.42857142857142855,0.19895159881181199,0.3609671848013817,0.5524475524475524,0.048,0.0
43564,HE Qualification,35-55,0,60,92.75,4,2334,67,112,5.786375525207734,92.75,High,High,0.9275,0.14285714285714285,0.08156561244102743,0.1157167530224525,0.3916083916083916,0.048,0.0
43958,A Level or Equivalent,35-55,1,60,83.63636363636364,11,3318,154,93,6.118983494444765,83.63636363636364,High,High,0.8363636363636364,0.39285714285714285,0.11595317141359426,0.2659758203799655,0.32517482517482516,0.048,0.16666666666666666
45423,Lower Than A Level,35-55,0,60,63.333333333333336,12,4383,148,80,6.17380536963651,63.333333333333336,Medium,High,0.6333333333333333,0.42857142857142855,0.15317141359426875,0.2556131260794473,0.27972027972027974,0.048,0.0
45462,HE Qualification,0-35,0,60,68.0,5,1492,59,90,5.504978339637361,68.0,Medium,Medium,0.68,0.17857142857142858,0.052140485759217196,0.10189982728842832,0.3146853146853147,0.048,0.0
45642,A Level or Equivalent,0-35,0,120,72.4,5,1428,66,105,5.566331585222857,72.4,Medium,Medium,0.7240000000000001,0.17857142857142858,0.04990389655774943,0.11398963730569948,0.36713286713286714,0.144,0.0
45664,HE Qualification,0-35,1,60,51.5625,16,1445,198,90,5.8518718604598865,51.5625,Low,High,0.515625,0.5714285714285714,0.050497990564389306,0.34196891191709844,0.3146853146853147,0.048,0.16666666666666666
46016,Lower Than A Level,0-35,0,60,65.0,3,389,56,38,4.698442569838736,65.0,Medium,Medium,0.65,0.10714285714285714,0.013594268740171238,0.09671848013816926,0.13286713286713286,0.048,0.0
46048,A Level or Equivalent,35-55,0,30,0.0,0,12,3,1,1.6498122054885656,0.0,Low,Low,0.0,0.0,0.00041936047527520534,0.0051813471502590676,0.0034965034965034965,0.0,0.0
46148,A Level or Equivalent,35-55,0,60,84.75,12,3724,162,123,6.263338382249004,84.75,High,High,0.8475,0.42857142857142855,0.1301415341604054,0.27979274611398963,0.43006993006993005,0.048,0.0
46605,HE Qualification,35-55,0,60,93.55555555555556,9,3427,107,208,6.263232555613778,93.55555555555556,High,High,0.9355555555555556,0.32142857142857145,0.11976236239734404,0.1848013816925734,0.7272727272727273,0.048,0.0
46633,A Level or Equivalent,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
46705,HE Qualification,35-55,0,60,83.71428571428571,7,1149,97,73,5.485716660105341,83.71428571428571,High,Medium,0.8371428571428571,0.25,0.04015376550760091,0.16753022452504318,0.25524475524475526,0.048,0.0
46753,A Level or Equivalent,35-55,0,60,58.5,6,1779,145,86,5.828601879423328,58.5,Low,High,0.585,0.21428571428571427,0.06217019045954919,0.2504317789291883,0.3006993006993007,0.048,0.0
46812,Lower Than A Level,0-35,1,180,55.0,1,141,11,15,3.559579434648839,55.0,Low,Low,0.55,0.03571428571428571,0.0049274855844836625,0.018998272884283247,0.05244755244755245,0.24,0.16666666666666666
46844,HE Qualification,35-55,0,60,64.8,5,340,40,46,4.601868891437717,64.8,Medium,Medium,0.648,0.17857142857142858,0.011881880132797484,0.0690846286701209,0.16083916083916083,0.048,0.0
47061,A Level or Equivalent,0-35,0,30,70.5,4,347,37,20,4.345513571144732,70.5,Medium,Medium,0.705,0.14285714285714285,0.01212650707670802,0.06390328151986183,0.06993006993006994,0.0,0.0
47063,HE Qualification,35-55,0,120,49.25,4,137,35,29,4.066316370098361,49.25,Low,Medium,0.4925,0.14285714285714285,0.004787698759391927,0.06044905008635579,0.10139860139860139,0.144,0.0
47855,Lower Than A Level,35-55,3,300,45.90909090909091,11,12,3,6,2.025641096037176,45.90909090909091,Low,Low,0.45909090909090905,0.39285714285714285,0.00041936047527520534,0.0051813471502590676,0.02097902097902098,0.432,0.5
47861,A Level or Equivalent,0-35,0,60,53.333333333333336,12,8757,163,201,6.753529376512159,53.333333333333336,Low,High,0.5333333333333333,0.42857142857142855,0.3060283068320811,0.2815198618307427,0.7027972027972028,0.048,0.0
47891,Lower Than A Level,0-35,4,60,65.66666666666667,3,118,23,14,3.6774806066796586,65.66666666666667,Medium,Low,0.6566666666666667,0.10714285714285714,0.004123711340206186,0.039723661485319514,0.04895104895104895,0.048,0.6666666666666666
47924,Lower Than A Level,35-55,0,60,41.0,2,34,6,2,2.3354959559127924,41.0,Low,Low,0.41,0.07142857142857142,0.0011881880132797484,0.010362694300518135,0.006993006993006993,0.048,0.0
48040,A Level or Equivalent,35-55,0,120,77.27272727272727,11,1829,127,158,5.981108838176141,77.27272727272727,Medium,High,0.7727272727272727,0.39285714285714285,0.06391752577319587,0.21934369602763384,0.5524475524475524,0.144,0.0
48152,A Level or Equivalent,0-35,0,120,52.16666666666666,6,528,74,40,4.917713426815505,52.16666666666666,Low,Medium,0.5216666666666666,0.21428571428571427,0.018451860912109035,0.12780656303972365,0.13986013986013987,0.144,0.0
48503,Lower Than A Level,0-35,0,60,76.8,10,434,32,39,4.585754517109598,76.8,Medium,Medium,0.768,0.35714285714285715,0.015166870522453258,0.055267702936096716,0.13636363636363635,0.048,0.0
48635,HE Qualification,0-35,0,120,86.46153846153847,13,4998,222,161,6.555227700573179,86.46153846153847,High,High,0.8646153846153847,0.4642857142857143,0.174663637952123,0.38341968911917096,0.5629370629370629,0.144,0.0
49095,HE Qualification,0-35,2,150,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.192,0.3333333333333333
49119,HE Qualification,0-35,0,90,84.9090909090909,11,2268,158,114,6.034988693086981,84.9090909090909,High,High,0.8490909090909091,0.39285714285714285,0.0792591298270138,0.27288428324697755,0.3986013986013986,0.096,0.0
49123,Lower Than A Level,0-35,0,30,85.11111111111111,9,1362,44,62,5.271916537527169,85.11111111111111,High,Medium,0.8511111111111112,0.32142857142857145,0.0475974139437358,0.07599309153713299,0.21678321678321677,0.0,0.0
49530,A Level or Equivalent,0-35,1,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.16666666666666666
49670,A Level or Equivalent,0-35,0,60,0.0,0,33,5,1,2.1560162047828646,0.0,Low,Low,0.0,0.0,0.0011532413070068147,0.008635578583765112,0.0034965034965034965,0.048,0.0
50069,A Level or Equivalent,0-35,0,90,84.83333333333333,6,531,57,28,4.7389790478965255,84.83333333333333,High,Medium,0.8483333333333333,0.21428571428571427,0.018556701030927835,0.09844559585492228,0.0979020979020979,0.096,0.0
50263,HE Qualification,35-55,0,60,76.64285714285714,14,6288,157,164,6.549185093895665,76.64285714285714,Medium,High,0.7664285714285713,0.5,0.21974488904420758,0.2711571675302245,0.5734265734265734,0.048,0.0
50309,Lower Than A Level,0-35,1,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.16666666666666666
50476,HE Qualification,0-35,0,60,87.66666666666667,6,568,77,33,4.902472979042258,87.66666666666667,High,Medium,0.8766666666666667,0.21428571428571427,0.019849729163026384,0.13298791018998274,0.11538461538461539,0.048,0.0
50487,Lower Than A Level,0-35,1,60,81.08333333333333,12,5021,147,131,6.372637674792158,81.08333333333333,High,High,0.8108333333333333,0.42857142857142855,0.1754674121964005,0.2538860103626943,0.458041958041958,0.048,0.16666666666666666
50610,A Level or Equivalent,0-35,1,70,87.33333333333333,3,13,8,4,2.197621678777199,87.33333333333333,High,Low,0.8733333333333333,0.10714285714285714,0.0004543071815481391,0.013816925734024179,0.013986013986013986,0.064,0.16666666666666666
50619,A Level or Equivalent,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
50993,Lower Than A Level,0-35,0,60,46.22222222222222,9,176,16,23,3.8738400453507804,46.22222222222222,Low,Medium,0.4622222222222222,0.32142857142857145,0.006150620304036345,0.027633851468048358,0.08041958041958042,0.048,0.0
51030,A Level or Equivalent,0-35,0,60,80.33333333333333,6,804,114,61,5.337956864989929,80.33333333333333,High,Medium,0.8033333333333332,0.21428571428571427,0.028097151843438757,0.19689119170984457,0.21328671328671328,0.048,0.0
51033,A Level or Equivalent,0-35,0,60,85.42857142857143,7,913,119,58,5.38664098458799,85.42857142857143,High,Medium,0.8542857142857143,0.25,0.03190634282718854,0.20552677029360966,0.20279720279720279,0.048,0.0
51153,HE Qualification,35-55,0,60,61.71428571428572,7,1179,110,101,5.629658791362866,61.71428571428572,Medium,Medium,0.6171428571428572,0.25,0.041202166695788925,0.18998272884283246,0.3531468531468531,0.048,0.0
51163,HE Qualification,35-55,0,60,70.85714285714286,7,1167,160,79,5.664248565252772,70.85714285714286,Medium,Medium,0.7085714285714286,0.25,0.040782806220513716,0.2763385146804836,0.2762237762237762,0.048,0.0
51253,Lower Than A Level,0-35,0,120,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.144,0.0
51301,Lower Than A Level,0-35,2,60,93.0,1,670,33,48,4.828961901606709,93.0,High,Medium,0.93,0.03571428571428571,0.02341429320286563,0.05699481865284974,0.16783216783216784,0.048,0.3333333333333333
51485,Lower Than A Level,0-35,0,120,91.58333333333331,12,2750,195,87,6.094523346482447,91.58333333333331,High,High,0.9158333333333332,0.42857142857142855,0.09610344225056788,0.33678756476683935,0.3041958041958042,0.144,0.0
51576,Lower Than A Level,0-35,1,90,87.0625,16,6101,238,105,6.528519539923719,87.0625,High,High,0.870625,0.5714285714285714,0.21320985497116896,0.4110535405872193,0.36713286713286714,0.096,0.16666666666666666
51955,A Level or Equivalent,0-35,0,60,49.71428571428572,7,405,46,69,4.832134116968518,49.71428571428572,Low,Medium,0.4971428571428572,0.25,0.014153416040538179,0.07944732297063903,0.24125874125874125,0.048,0.0
52014,Lower Than A Level,35-55,2,120,37.333333333333336,12,349,46,46,4.6532618228194185,37.333333333333336,Low,Medium,0.37333333333333335,0.42857142857142855,0.012196400489253887,0.07944732297063903,0.16083916083916083,0.144,0.3333333333333333
52130,A Level or Equivalent,0-35,0,90,71.4,5,1894,76,122,5.765586580174441,71.4,Medium,High,0.7140000000000001,0.17857142857142858,0.06618906168093658,0.13126079447322972,0.42657342657342656,0.096,0.0
52275,No Formal quals,0-35,0,90,38.0,1,91,17,5,3.2133547989568823,38.0,Low,Low,0.38,0.03571428571428571,0.0031801502708369736,0.02936096718480138,0.017482517482517484,0.096,0.0
52426,Lower Than A Level,35-55,1,60,73.0,5,68,15,5,3.0629470592792547,73.0,Medium,Low,0.73,0.17857142857142858,0.0023763760265594967,0.025906735751295335,0.017482517482517484,0.048,0.16666666666666666
52494,Lower Than A Level,0-35,0,240,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.336,0.0
52702,Lower Than A Level,35-55,0,30,86.875,8,323,29,15,4.164433237487513,86.875,High,Medium,0.86875,0.2857142857142857,0.01128778612615761,0.05008635578583765,0.05244755244755245,0.0,0.0
52765,Lower Than A Level,35-55,0,120,63.0,5,4938,94,190,6.343812360110401,63.0,Medium,High,0.63,0.17857142857142858,0.17256683557574698,0.16234887737478412,0.6643356643356644,0.144,0.0
52797,Lower Than A Level,35-55,1,60,87.54545454545455,11,1117,51,61,5.231232092573974,87.54545454545455,High,Medium,0.8754545454545455,0.39285714285714285,0.03903547090686703,0.08808290155440414,0.21328671328671328,0.048,0.16666666666666666
52899,Lower Than A Level,35-55,1,90,81.8,10,2468,150,130,6.092370543742895,81.8,High,High,0.818,0.35714285714285715,0.08624847108160055,0.25906735751295334,0.45454545454545453,0.096,0.16666666666666666
53025,Post Graduate Qualification,55<=,0,60,78.0,5,3158,80,142,6.030392455800538,78.0,Medium,High,0.78,0.17857142857142858,0.11036169840992487,0.1381692573402418,0.4965034965034965,0.048,0.0
53136,A Level or Equivalent,0-35,1,120,74.58333333333333,12,3493,104,111,6.0752587627133865,74.58333333333333,Medium,High,0.7458333333333332,0.42857142857142855,0.12206884501135767,0.17962003454231434,0.3881118881118881,0.144,0.16666666666666666
53166,Lower Than A Level,0-35,0,60,70.66666666666667,12,2861,109,64,5.846170674752974,70.66666666666667,Medium,High,0.7066666666666667,0.42857142857142855,0.09998252664686354,0.18825561312607944,0.22377622377622378,0.048,0.0
53197,No Formal quals,0-35,0,60,0.0,1,60,10,5,2.9012459682772525,0.0,Low,Low,0.0,0.03571428571428571,0.0020968023763760267,0.017271157167530225,0.017482517482517484,0.048,0.0
53236,Lower Than A Level,0-35,1,180,0.0,0,43,7,5,2.675036156839672,0.0,Low,Low,0.0,0.0,0.0015027083697361525,0.012089810017271158,0.017482517482517484,0.24,0.16666666666666666
53300,A Level or Equivalent,0-35,0,270,90.88888888888889,9,1957,58,124,5.703626883598589,90.88888888888889,High,Medium,0.9088888888888889,0.32142857142857145,0.0683907041761314,0.1001727115716753,0.43356643356643354,0.384,0.0
53360,Lower Than A Level,35-55,1,120,0.0,0,22,7,3,2.293918457211578,0.0,Low,Low,0.0,0.0,0.0007688275380045431,0.012089810017271158,0.01048951048951049,0.144,0.16666666666666666
53488,HE Qualification,0-35,0,60,82.07142857142857,14,1426,129,105,5.7646239103610295,82.07142857142857,High,High,0.8207142857142857,0.5,0.049834003145203566,0.22279792746113988,0.36713286713286714,0.048,0.0
53626,HE Qualification,35-55,0,60,0.0,0,39,6,4,2.5421562000923985,0.0,Low,Low,0.0,0.0,0.0013629215446444173,0.010362694300518135,0.013986013986013986,0.048,0.0
53632,Lower Than A Level,0-35,2,60,86.55555555555556,9,583,126,38,5.100285012907762,86.55555555555556,High,Medium,0.8655555555555555,0.32142857142857145,0.020373929757120393,0.21761658031088082,0.13286713286713286,0.048,0.3333333333333333
53709,A Level or Equivalent,0-35,1,60,79.0,19,2910,123,82,5.96223742951874,79.0,Medium,High,0.79,0.6785714285714286,0.1016949152542373,0.21243523316062177,0.2867132867132867,0.048,0.16666666666666666
53895,A Level or Equivalent,35-55,1,60,0.0,0,65,11,5,2.9588617325153868,0.0,Low,Low,0.0,0.0,0.0022715359077406954,0.018998272884283247,0.017482517482517484,0.048,0.16666666666666666
54062,A Level or Equivalent,0-35,0,60,75.28571428571429,7,1624,76,85,5.596751053337692,75.28571428571429,Medium,Medium,0.7528571428571429,0.25,0.05675345098724445,0.13126079447322972,0.2972027972027972,0.048,0.0
54388,Lower Than A Level,35-55,3,75,0.0,0,42,5,1,2.249952041213825,0.0,Low,Low,0.0,0.0,0.0014677616634632185,0.008635578583765112,0.0034965034965034965,0.072,0.5
54391,Lower Than A Level,0-35,0,60,44.5,2,179,18,8,3.6196818073068817,44.5,Low,Low,0.445,0.07142857142857142,0.006255460422855146,0.031088082901554404,0.027972027972027972,0.048,0.0
54739,Lower Than A Level,0-35,1,180,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.24,0.16666666666666666
54772,Lower Than A Level,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
54810,HE Qualification,0-35,1,60,71.88888888888889,9,701,116,71,5.333225377754468,71.88888888888889,Medium,Medium,0.7188888888888889,0.32142857142857145,0.024497641097326578,0.2003454231433506,0.24825174825174826,0.048,0.16666666666666666
54867,Lower Than A Level,0-35,0,120,74.0,1,604,52,18,4.636510651027906,74.0,Medium,Medium,0.74,0.03571428571428571,0.021107810588852,0.08981001727115717,0.06293706293706294,0.144,0.0
54882,Lower Than A Level,0-35,1,60,45.8,5,498,52,44,4.81812875929734,45.8,Low,Medium,0.45799999999999996,0.17857142857142858,0.01740345972392102,0.08981001727115717,0.15384615384615385,0.048,0.16666666666666666
55013,A Level or Equivalent,0-35,0,120,53.25,4,604,57,35,4.855279967913096,53.25,Low,Medium,0.5325,0.14285714285714285,0.021107810588852,0.09844559585492228,0.12237762237762238,0.144,0.0
55026,A Level or Equivalent,35-55,0,60,72.22222222222223,9,283,34,39,4.432857949945487,72.22222222222223,Medium,Medium,0.7222222222222223,0.32142857142857145,0.009889917875240259,0.05872193436960276,0.13636363636363635,0.048,0.0
55104,A Level or Equivalent,0-35,0,60,71.0,5,1480,59,75,5.4477124964596495,71.0,Medium,Medium,0.71,0.17857142857142858,0.05172112528394199,0.10189982728842832,0.26223776223776224,0.048,0.0
55242,Lower Than A Level,0-35,0,60,0.0,0,13,6,4,2.122227350292927,0.0,Low,Low,0.0,0.0,0.0004543071815481391,0.010362694300518135,0.013986013986013986,0.048,0.0
55419,A Level or Equivalent,0-35,0,90,78.0,2,275,39,11,4.100296177457441,78.0,Medium,Medium,0.78,0.07142857142857142,0.009610344225056789,0.06735751295336788,0.038461538461538464,0.096,0.0
55450,A Level or Equivalent,35-55,1,120,74.25,4,1195,109,37,5.336115131459872,74.25,Medium,Medium,0.7425,0.14285714285714285,0.04176131399615586,0.18825561312607944,0.12937062937062938,0.144,0.16666666666666666
55968,Lower Than A Level,0-35,0,120,67.33333333333333,6,578,24,47,4.671544041762026,67.33333333333333,Medium,Medium,0.6733333333333333,0.21428571428571427,0.020199196225755722,0.04145077720207254,0.16433566433566432,0.144,0.0
56340,Lower Than A Level,0-35,0,60,0.0,0,4,2,1,1.1813030057420566,0.0,Low,Low,0.0,0.0,0.0001397868250917351,0.0034542314335060447,0.0034965034965034965,0.048,0.0
